"","long","lat","order","hole","piece","group","id","ZCTA5CE10","AFFGEOID10","GEOID10","ALAND10","AWATER10","region","value","ZCTA","MODZCTA","Neighborhood","Borough","COVID_CASE_COUNT","COVID_CASE_RATE","POP_DENOMINATOR","COVID_DEATH_COUNT","COVID_DEATH_RATE","PERCENT_POSITIVE","total_population","percent_female","percent_unemployed","median_income","poverty_rate","percent_uninsured","percent_public_health_insurance","percent_private_health_insurance","home_ownership","renter_occupied","single_mom","single_dad","home_median_value","high_school_completion","college_graduates","percent_with_Internet","percent_white","median_age","percent_black","percent_hispanic_latino","percent_receiving_public_assistance","percent_in_mgmt_art_sci","percent_spending_35_percent_rent","median_rent","percent_asian","percent_non_citizens","percent_with_disability","crowding"
"5110",-73.871187,40.849978,4757806,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5111",-73.871763,40.854113,4757807,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5112",-73.870493,40.856421,4757808,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5113",-73.869327,40.856647,4757809,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5114",-73.868383,40.857812,4757810,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5115",-73.861791,40.857983,4757811,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5116",-73.86192,40.856783,4757812,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5117",-73.851107,40.843854,4757813,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5118",-73.85521,40.842975,4757814,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5119",-73.853335,40.84247,4757815,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5120",-73.8529,40.841072,4757816,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5121",-73.845905,40.836273,4757817,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5122",-73.843704,40.835167,4757818,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5123",-73.840028,40.835663,4757819,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5124",-73.844415,40.830599,4757820,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5125",-73.842279,40.831267,4757821,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5126",-73.842255,40.828959,4757822,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5127",-73.842704,40.8285,4757823,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5128",-73.844622,40.828543,4757824,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5129",-73.845255,40.828463,4757825,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5130",-73.860303,40.833088,4757826,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5131",-73.862721,40.833021,4757827,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5132",-73.866806,40.834837,4757828,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5133",-73.862943,40.834299,4757829,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5134",-73.864888,40.839771,4757830,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5135",-73.863938,40.840045,4757831,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5136",-73.864465,40.841088,4757832,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5137",-73.865167,40.842466,4757833,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5138",-73.868109,40.844798,4757834,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5139",-73.868283,40.844967,4757835,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5140",-73.87041,40.845405,4757836,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5141",-73.871819,40.843465,4757837,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5142",-73.87165,40.84424,4757838,FALSE,"1","7492.1","7492","10462","8600000US10462","10462",3814944,14490,"10462","[52,199 to 62,207)","10462","10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,76756,53,10.5,52409,16.8,7.6,48.2,54.1,22.3,77.7,11,2.6,3e+05,80.1,25.6,78.5,23.2,36.3,28.3,47.5,4.3,31.1,46.2,1342,12.6,47.9,13.6,11.1
"5143",-73.996974,40.731409,4777009,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5144",-73.993617,40.736005,4777010,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5145",-73.990945,40.739673,4777011,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5146",-73.987726,40.738317,4777012,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5147",-73.987302,40.738903,4777013,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5148",-73.986835,40.737941,4777014,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5149",-73.979864,40.734975,4777015,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5150",-73.982564,40.731361,4777016,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5151",-73.988643,40.722933,4777017,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5152",-73.992604,40.724136,4777018,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5153",-73.991794,40.726391,4777019,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5154",-73.993147,40.727867,4777020,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5155",-73.999604,40.731043,4777021,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5156",-73.996974,40.731409,4777022,FALSE,"1","7569.1","7569","10003","8600000US10003","10003",1493003,0,"10003","[109,037 to 250,001]","10003","10003","East Village/Gramercy/Greenwich Village","Manhattan",446,828.97,53801.62,32,59.48,14.15,54682,49.7,5.7,112131,3.1,3.9,17.3,86,32.9,67.1,1.5,0.4,1001200,96.1,80.2,86.9,75.9,32.3,5.8,8.2,0.5,71.2,34.1,2298,13.5,62.5,6.9,3.5
"5157",-73.937892,40.684331,4841773,FALSE,"1","7817.1","7817","11233","8600000US11233","11233",3491030,0,"11233","[40,449 to 52,199)","11233","11233","Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1238,1715.98,72145.54,125,173.26,28.94,76819,54.3,6.2,40449,25,8.6,47.4,50.8,22.7,77.3,15.9,3.2,755900,79.6,25.1,71.3,8.8,33,78.8,16,6.3,35.1,48.9,1175,1.7,39.7,10.4,6.5
"5158",-73.92367,40.685964,4841774,FALSE,"1","7817.1","7817","11233","8600000US11233","11233",3491030,0,"11233","[40,449 to 52,199)","11233","11233","Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1238,1715.98,72145.54,125,173.26,28.94,76819,54.3,6.2,40449,25,8.6,47.4,50.8,22.7,77.3,15.9,3.2,755900,79.6,25.1,71.3,8.8,33,78.8,16,6.3,35.1,48.9,1175,1.7,39.7,10.4,6.5
"5159",-73.920495,40.685928,4841775,FALSE,"1","7817.1","7817","11233","8600000US11233","11233",3491030,0,"11233","[40,449 to 52,199)","11233","11233","Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1238,1715.98,72145.54,125,173.26,28.94,76819,54.3,6.2,40449,25,8.6,47.4,50.8,22.7,77.3,15.9,3.2,755900,79.6,25.1,71.3,8.8,33,78.8,16,6.3,35.1,48.9,1175,1.7,39.7,10.4,6.5
"5160",-73.917996,40.686965,4841776,FALSE,"1","7817.1","7817","11233","8600000US11233","11233",3491030,0,"11233","[40,449 to 52,199)","11233","11233","Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1238,1715.98,72145.54,125,173.26,28.94,76819,54.3,6.2,40449,25,8.6,47.4,50.8,22.7,77.3,15.9,3.2,755900,79.6,25.1,71.3,8.8,33,78.8,16,6.3,35.1,48.9,1175,1.7,39.7,10.4,6.5
"5161",-73.918046,40.687213,4841777,FALSE,"1","7817.1","7817","11233","8600000US11233","11233",3491030,0,"11233","[40,449 to 52,199)","11233","11233","Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1238,1715.98,72145.54,125,173.26,28.94,76819,54.3,6.2,40449,25,8.6,47.4,50.8,22.7,77.3,15.9,3.2,755900,79.6,25.1,71.3,8.8,33,78.8,16,6.3,35.1,48.9,1175,1.7,39.7,10.4,6.5
"5162",-73.916046,40.686072,4841778,FALSE,"1","7817.1","7817","11233","8600000US11233","11233",3491030,0,"11233","[40,449 to 52,199)","11233","11233","Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1238,1715.98,72145.54,125,173.26,28.94,76819,54.3,6.2,40449,25,8.6,47.4,50.8,22.7,77.3,15.9,3.2,755900,79.6,25.1,71.3,8.8,33,78.8,16,6.3,35.1,48.9,1175,1.7,39.7,10.4,6.5
"5163",-73.904046,40.67922,4841779,FALSE,"1","7817.1","7817","11233","8600000US11233","11233",3491030,0,"11233","[40,449 to 52,199)","11233","11233","Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1238,1715.98,72145.54,125,173.26,28.94,76819,54.3,6.2,40449,25,8.6,47.4,50.8,22.7,77.3,15.9,3.2,755900,79.6,25.1,71.3,8.8,33,78.8,16,6.3,35.1,48.9,1175,1.7,39.7,10.4,6.5
"5164",-73.903466,40.678897,4841780,FALSE,"1","7817.1","7817","11233","8600000US11233","11233",3491030,0,"11233","[40,449 to 52,199)","11233","11233","Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1238,1715.98,72145.54,125,173.26,28.94,76819,54.3,6.2,40449,25,8.6,47.4,50.8,22.7,77.3,15.9,3.2,755900,79.6,25.1,71.3,8.8,33,78.8,16,6.3,35.1,48.9,1175,1.7,39.7,10.4,6.5
"5165",-73.904688,40.677943,4841781,FALSE,"1","7817.1","7817","11233","8600000US11233","11233",3491030,0,"11233","[40,449 to 52,199)","11233","11233","Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1238,1715.98,72145.54,125,173.26,28.94,76819,54.3,6.2,40449,25,8.6,47.4,50.8,22.7,77.3,15.9,3.2,755900,79.6,25.1,71.3,8.8,33,78.8,16,6.3,35.1,48.9,1175,1.7,39.7,10.4,6.5
"5166",-73.903475,40.675507,4841782,FALSE,"1","7817.1","7817","11233","8600000US11233","11233",3491030,0,"11233","[40,449 to 52,199)","11233","11233","Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1238,1715.98,72145.54,125,173.26,28.94,76819,54.3,6.2,40449,25,8.6,47.4,50.8,22.7,77.3,15.9,3.2,755900,79.6,25.1,71.3,8.8,33,78.8,16,6.3,35.1,48.9,1175,1.7,39.7,10.4,6.5
