"","long","lat","order","hole","piece","group","id","ZCTA5CE10","AFFGEOID10","GEOID10","ALAND10","AWATER10","region","value","ZCTA","X","Neighborhood","Borough","COVID_CASE_COUNT","COVID_CASE_RATE","POP_DENOMINATOR","COVID_DEATH_COUNT","COVID_DEATH_RATE","PERCENT_POSITIVE","total_population","percent_female","percent_unemployed","median_income","poverty_rate","percent_uninsured","percent_public_health_insurance","percent_private_health_insurance","home_ownership","renter_occupied","single_mom","single_dad","home_median_value","high_school_completion","college_graduates","percent_with_Internet","percent_white","median_age","percent_black","percent_hispanic_latino","percent_receiving_public_assistance","percent_in_mgmt_art_sci","crowding","log_case_rate"
"495",-73.948185,40.690242,224237,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"496",-73.945349,40.690567,224238,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"497",-73.945642,40.692033,224239,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"498",-73.937195,40.693752,224240,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"499",-73.934134,40.693355,224241,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"500",-73.934797,40.696737,224242,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"501",-73.935222,40.696986,224243,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"502",-73.930262,40.698529,224244,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"503",-73.927797,40.699585,224245,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"504",-73.929035,40.70029,224246,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"505",-73.927588,40.701762,224247,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"506",-73.917818,40.696208,224248,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"507",-73.916368,40.69768,224249,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"508",-73.913361,40.69597,224250,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"509",-73.911806,40.697554,224251,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"510",-73.910303,40.6967,224252,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"511",-73.91186,40.695115,224253,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"512",-73.908853,40.693405,224254,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"513",-73.916046,40.686072,224255,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"514",-73.918046,40.687213,224256,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"515",-73.917996,40.686965,224257,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"516",-73.920495,40.685928,224258,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"517",-73.92367,40.685964,224259,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"518",-73.937892,40.684331,224260,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"519",-73.938223,40.683894,224261,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"520",-73.943962,40.683601,224262,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"521",-73.945056,40.689102,224263,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"522",-73.947893,40.688776,224264,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"523",-73.948185,40.690242,224265,FALSE,"1","1149.1","1149","11221","8600000US11221","11221",3582801,0,"11221","[40,449 to 52,199)","11221",109,"Williamsburg - Bushwick","Brooklyn",1218,1491.32,81672.44,117,143.26,32.65,83835,52.1,10.1,50153,19.9,11.3,43.1,54.6,21.5,78.5,10.8,2,784600,78.8,31.3,74.5,27.7,31.6,49,34.3,5.1,38.9,6.6,7.30741691279662
"524",-73.869314,40.699355,225224,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"525",-73.869156,40.702893,225225,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"526",-73.863254,40.703392,225226,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"527",-73.858287,40.702968,225227,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"528",-73.858703,40.701096,225228,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"529",-73.856986,40.701004,225229,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"530",-73.855293,40.702596,225230,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"531",-73.852145,40.702375,225231,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"532",-73.850687,40.702089,225232,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"533",-73.850463,40.700181,225233,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"534",-73.846261,40.693987,225234,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"535",-73.844307,40.689442,225235,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"536",-73.866295,40.683189,225236,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"537",-73.868917,40.69515,225237,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"538",-73.870802,40.697877,225238,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"539",-73.869314,40.699355,225239,FALSE,"1","1150.1","1150","11421","8600000US11421","11421",3336079,0,"11421","[62,207 to 72,093)","11421",161,"Southwest Queens","Queens",1140,2700.81,42209.49,91,215.59,39.85,41002,50,6.9,72066,8.4,11.6,40.2,54.9,55.5,44.5,8.4,2.4,477600,76.6,24.2,85.4,44.2,37.8,4.7,58.6,2.3,25.2,7.5,7.90130700700142
"540",-73.866295,40.683189,226507,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"541",-73.844307,40.689442,226508,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"542",-73.837544,40.691364,226509,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"543",-73.835111,40.685088,226510,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"544",-73.838078,40.684239,226511,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"545",-73.841196,40.683351,226512,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"546",-73.847868,40.681487,226513,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"547",-73.848634,40.681684,226514,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"548",-73.848444,40.681291,226515,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"549",-73.850148,40.680808,226516,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"550",-73.850478,40.681484,226517,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"551",-73.851318,40.68124,226518,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"552",-73.850991,40.680568,226519,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"553",-73.858198,40.679431,226520,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"554",-73.862346,40.679165,226521,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"555",-73.863349,40.679352,226522,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"556",-73.864101,40.682373,226523,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"557",-73.866295,40.683189,226524,FALSE,"1","1151.1","1151","11416","8600000US11416","11416",1724073,0,"11416","[62,207 to 72,093)","11416",156,"Southwest Queens","Queens",673,2528.7,26614.42,49,184.11,41.58,27125,50.6,7.3,67461,13.2,9.1,47.5,49.3,43.3,56.7,8.4,1.9,524900,77.1,21.4,86.8,27.4,35.6,6.3,45.1,4.5,24.5,10,7.83546061567155
"558",-73.823296,40.873098,228578,FALSE,"1","11525.1","11525","10464","8600000US10464","10464",9067760,237116,"10464","[85,887 to 109,037)","10464",70,"Pelham - Throgs Neck","Bronx",117,2687.7,4353.16,6,137.83,26.41,4434,51.2,6,93365,5.7,5.3,35.5,77.6,65.9,34.1,5.4,3.1,531800,92.1,42.6,82,78.8,44.9,2.7,25.2,0.8,48,1.8,7.89644108827164
"559",-73.819926,40.88212,228579,FALSE,"1","11525.1","11525","10464","8600000US10464","10464",9067760,237116,"10464","[85,887 to 109,037)","10464",70,"Pelham - Throgs Neck","Bronx",117,2687.7,4353.16,6,137.83,26.41,4434,51.2,6,93365,5.7,5.3,35.5,77.6,65.9,34.1,5.4,3.1,531800,92.1,42.6,82,78.8,44.9,2.7,25.2,0.8,48,1.8,7.89644108827164
"560",-73.819814,40.885574,228580,FALSE,"1","11525.1","11525","10464","8600000US10464","10464",9067760,237116,"10464","[85,887 to 109,037)","10464",70,"Pelham - Throgs Neck","Bronx",117,2687.7,4353.16,6,137.83,26.41,4434,51.2,6,93365,5.7,5.3,35.5,77.6,65.9,34.1,5.4,3.1,531800,92.1,42.6,82,78.8,44.9,2.7,25.2,0.8,48,1.8,7.89644108827164
